"Region","Year","Party","Votes","VotesPercentage","TotalSeats","Coalition","TotalSeatsPercentage"
"BG",2005,"National Movement Simeon II",725314,19.9,53,"No",0.220833333333333
"BG",2005,"Coalition ""Attack""",296848,8.1,21,"No",0.0875
"BG",2005,"Democrats for a Strong Bulgaria",234788,6.4,17,"No",0.0708333333333333
"BG",2005,"Others",325040,8.9,0,"No",0
"BG",2005,"Coalition for Bulgaria",1129196,31,82,"No",0.341666666666667
"BG",2005,"Movement for Rights and Freedoms",467400,12.8,34,"No",0.141666666666667
"BG",2005,"United Democratic Forces",280323,7.7,20,"No",0.0833333333333333
"BG",2005,"Bulgarian People's Union",189268,5.2,13,"No",0.0541666666666667
