"Region","Year","Party","Votes","VotesPercentage","TotalSeats","Coalition","TotalSeatsPercentage"
"AT",2017,"Social Democratic Party of Austria (SPO)",1361746,26.9,52,"No",0.284153005464481
"AT",2017,"NEOS - The New Austria (NEOS)",268518,5.3,10,"No",0.0546448087431694
"AT",2017,"The Greens - The Green Alternative (GRUNE)",192638,3.8,0,"No",0
"AT",2017,"Communist Party of Austria and Platform Plus (KPO)",39689,0.8,0,"No",0
"AT",2017,"Austrian People's Party (OVP)",1595526,31.5,62,"No",0.33879781420765
"AT",2017,"Freedom Party of Austria (FPO)",1316442,26,51,"No",0.278688524590164
"AT",2017,"List Peter Pilz (PILZ)",223543,4.4,8,"No",0.0437158469945355
"AT",2017,"List Roland Duringer - My Vote Counts (GILT)",48234,1,0,"No",0
"AT",2017,"Others",23593,0.5,0,"No",0
