"Region","Year","Party","Votes","VotesPercentage","TotalSeats","Coalition","TotalSeatsPercentage"
"LV",2010,"Unity",301429,31.2,33,"No",0.33
"LV",2010,"Harmony Center",251400,26,29,"No",0.29
"LV",2010,"Union of Greens and Farmers",190025,19.7,22,"No",0.22
"LV",2010,"National Alliance",74029,7.7,8,"No",0.08
"LV",2010,"For a Good Latvia",73881,7.7,8,"No",0.08
"LV",2010,"For Human Rights in a United Latvia",13847,1.4,0,"No",0
"LV",2010,"Others",40230,4.2,0,"No",0
