"Region","Year","Party","Votes","VotesPercentage","TotalSeats","Coalition","TotalSeatsPercentage"
"AT",2006,"Austrian People's Party (OVP)",1616493,34.3,66,"No",0.360655737704918
"AT",2006,"Freedom Party of Austria (FPO)",519598,11,21,"No",0.114754098360656
"AT",2006,"List Dr. Martin (MATIN)",131688,2.8,0,"No",0
"AT",2006,"Others",15269,0.3,0,"No",0
"AT",2006,"Social Democratic Party of Austria (SPO)",1663986,35.3,68,"No",0.371584699453552
"AT",2006,"The Greens - The Green Alternative (GRUNE)",520130,11,21,"No",0.114754098360656
"AT",2006,"Alliance for the Future of Austria (BZO)",193539,4.1,7,"No",0.0382513661202186
"AT",2006,"Communist Party of Austria (KPO)",47578,1,0,"No",0
