"Region","Year","Party","Votes","VotesPercentage","TotalSeats","Coalition","TotalSeatsPercentage"
"LV",2011,"Harmony Center",259930,28.4,31,"No",0.31
"LV",2011,"Zatlers' Reform Party",190856,20.8,22,"No",0.22
"LV",2011,"Unity",172563,18.8,20,"No",0.2
"LV",2011,"National Alliance",127208,13.9,14,"No",0.14
"LV",2011,"Union of Greens and Farmers",111957,12.2,13,"No",0.13
"LV",2011,"First Party of Latvia and Latvia's Way",22131,2.4,0,"No",0
"LV",2011,"For Human Rights in a United Latvia",7109,0.8,0,"No",0
"LV",2011,"Others",16460,1.8,0,"No",0
