"Region","Year","Party","Votes","VotesPercentage","TotalSeats","Coalition","TotalSeatsPercentage"
"EE",2003,"Estonian Center Party",125709,25.4,28,"No",0.277227722772277
"EE",2003,"Res Publica",121856,24.6,28,"No",0.277227722772277
"EE",2003,"Estonian Reform Party",87551,17.7,19,"No",0.188118811881188
"EE",2003,"People's Union of Estonia",64463,13,13,"No",0.128712871287129
"EE",2003,"Pro Patria Union",36169,7.3,7,"No",0.0693069306930693
"EE",2003,"People's Party Moderates",34837,7,6,"No",0.0594059405940594
"EE",2003,"Estonian United People's Party",11113,2.2,0,"No",0
"EE",2003,"Estonian Christian People's Party",5275,1.1,0,"No",0
"EE",2003,"Others",7915,1.6,0,"No",0
