"Region","Year","Party","Votes","VotesPercentage","TotalSeats","Coalition","TotalSeatsPercentage"
"IS",2007,"Independence Party",66754,36.6,25,"No",0.396825396825397
"IS",2007,"Alliance",48743,26.8,18,"No",0.285714285714286
"IS",2007,"Left-Green Movement",26136,14.3,9,"No",0.142857142857143
"IS",2007,"Progressive Party",21350,11.7,7,"No",0.111111111111111
"IS",2007,"Liberal Party",13233,7.3,4,"No",0.0634920634920635
"IS",2007,"Iceland's Movement",5953,3.3,0,"No",0
