"Region","Year","Party","Votes","VotesPercentage","TotalSeats","Coalition","TotalSeatsPercentage"
"TR",2018,"Republican People's Party (CHP)",11354190,22.6,146,"No",0.243333333333333
"TR",2018,"Nationalist Action Party (MHP)",5565331,11.1,49,"No",0.0816666666666667
"TR",2018,"Felicity Party (SP)",672139,1.3,0,"No",0
"TR",2018,"Others",270411,0.5,0,"No",0
"TR",2018,"Justice and Development Party (AKP)",21338693,42.6,295,"No",0.491666666666667
"TR",2018,"People's Democratic Party (HDP)",5867302,11.7,67,"No",0.111666666666667
"TR",2018,"Good Party (IP)",4993479,10,43,"No",0.0716666666666667
"TR",2018,"Independents",75630,0.2,0,"No",0
