"Region","Year","Party","Votes","VotesPercentage","TotalSeats","Coalition","TotalSeatsPercentage"
"SI",2004,"Liberal Democracy of Slovenia (LDS)",220848,22.8,23,"No",0.255555555555556
"SI",2004,"New Slovenia - Christian People's Party (NSi)",88073,9.1,9,"No",0.1
"SI",2004,"Slovenian National Party (SNS)",60750,6.3,6,"No",0.0666666666666667
"SI",2004,"Others",113682,11.7,2,"No",0.0222222222222222
"SI",2004,"Slovenian Democratic Party (SDS)",281710,29.1,29,"No",0.322222222222222
"SI",2004,"United List of Social Democrats (ZLSD)",98527,10.2,10,"No",0.111111111111111
"SI",2004,"Slovenian People's Party (SLS)",66032,6.8,7,"No",0.0777777777777778
"SI",2004,"Democratic Party of Slovenian Pensioners (DeSUS)",39150,4,4,"No",0.0444444444444444
