"Region","Year","Party","Votes","VotesPercentage","TotalSeats","Coalition","TotalSeatsPercentage"
"IE",2002,"Fine Gael",417619,22.5,31,"No",0.186746987951807
"IE",2002,"Non-Party",176305,9.5,13,"No",0.0783132530120482
"IE",2002,"Green Party-Comhaontas Glas",71470,3.8,6,"No",0.036144578313253
"IE",2002,"Socialist Party",14896,0.8,1,"No",0.00602409638554217
"IE",2002,"Fianna Fail",770748,41.5,81,"No",0.487951807228916
"IE",2002,"Labour Party",200130,10.8,21,"No",0.126506024096386
"IE",2002,"Progressive Democrats",73628,4,8,"No",0.0481927710843374
"IE",2002,"Sinn Fein",121020,6.5,5,"No",0.0301204819277108
"IE",2002,"Others",12086,0.7,0,"No",0
