,,2019,,Registered Electors,4219537,,,,
,,2019,,Voters,3567196,84.5,,,
,,2019,,Blank or Invalid Ballots,37437,1.0,,,
,,2019,,Valid Votes,3529759,99.0,,,
,,2019,A,Social Democratic Party,915393,25.9,44,4,48
,,2019,V,Liberal Party of Denmark (Venstre),825486,23.4,39,4,43
,,2019,O,Danish People's Party,308219,8.7,11,5,16
,,2019,B,Danish Social-Liberal Party (Radikale Venstre),304273,8.6,12,4,16
,,2019,F,Socialist People's Party,272093,7.7,12,2,14
,,2019,&Oslash;,Unity List - Red-Green Alliance,244664,6.9,7,6,13
,,2019,C,Conservative People's Party,233349,6.6,9,3,12
,,2019,&Aring;,The Alternative,104148,3.0,1,4,5
,,2019,D,The New Right,83228,2.4,0,4,4
,,2019,I,Liberal Alliance,82228,2.3,0,4,4
,,2019,P,Hard Line,63091,1.8,0,0,0
,,2019,K,Christian Democrats,61215,1.7,0,0,0
,,2019,E,Klaus Risk&aelig;r Pedersen,29617,0.8,0,0,0
,,2019,,Independent Candidates,2755,0.1,0,0,0
01,,2019,,Registered Electors,1275532,,,,
01,,2019,,Voters,1086018,85.1,,,
01,,2019,,Blank or Invalid Ballots,10037,0.9,,,
01,,2019,,Valid Votes,1075981,99.1,,,
01,,2019,A,Social Democratic Party,228489,21.2,11,0,11
01,,2019,V,Liberal Party of Denmark (Venstre),195075,18.1,9,1,10
01,,2019,B,Danish Social-Liberal Party (Radikale Venstre),140770,13.1,5,2,7
01,,2019,&Oslash;,Unity List - Red-Green Alliance,116434,10.8,4,2,6
01,,2019,F,Socialist People's Party,102248,9.5,4,1,5
01,,2019,C,Conservative People's Party,85324,7.9,3,1,4
01,,2019,O,Danish People's Party,68761,6.4,2,1,3
01,,2019,&Aring;,The Alternative,47359,4.4,1,1,2
01,,2019,I,Liberal Alliance,29378,2.7,0,1,1
01,,2019,D,The New Right,23493,2.2,0,1,1
01,,2019,P,Hard Line,16325,1.5,0,0,0
01,,2019,K,Christian Democrats,10708,1.0,0,0,0
01,,2019,E,Klaus Risk&aelig;r Pedersen,9848,0.9,0,0,0
01,,2019,,Independent Candidates,1769,0.2,0,0,0
01,01,2019,,Registered Electors,538346,,,,
01,01,2019,,Voters,455469,84.6,,,
01,01,2019,,Blank or Invalid Ballots,3954,0.9,,,
01,01,2019,,Valid Votes,451515,99.1,,,
01,01,2019,&Oslash;,Unity List - Red-Green Alliance,75761,16.8,3,1,4
01,01,2019,A,Social Democratic Party,77932,17.3,3,0,3
01,01,2019,B,Danish Social-Liberal Party (Radikale Venstre),73921,16.4,3,0,3
01,01,2019,V,Liberal Party of Denmark (Venstre),67594,15.0,3,0,3
01,01,2019,F,Socialist People's Party,52245,11.6,2,1,3
01,01,2019,&Aring;,The Alternative,29203,6.5,1,0,1
01,01,2019,C,Conservative People's Party,23540,5.2,1,0,1
01,01,2019,O,Danish People's Party,19010,4.2,0,1,1
01,01,2019,I,Liberal Alliance,11618,2.6,0,1,1
01,01,2019,D,The New Right,6488,1.4,0,0,0
01,01,2019,P,Hard Line,5699,1.3,0,0,0
01,01,2019,E,Klaus Risk&aelig;r Pedersen,4389,1.0,0,0,0
01,01,2019,K,Christian Democrats,3508,0.8,0,0,0
01,01,2019,,Independent Candidates,607,0.1,0,0,0
01,02,2019,,Registered Electors,370371,,,,
01,02,2019,,Voters,312836,84.5,,,
01,02,2019,,Blank or Invalid Ballots,3261,1.0,,,
01,02,2019,,Valid Votes,309575,99.0,,,
01,02,2019,A,Social Democratic Party,80030,25.9,4,0,4
01,02,2019,V,Liberal Party of Denmark (Venstre),53395,17.2,2,1,3
01,02,2019,B,Danish Social-Liberal Party (Radikale Venstre),33591,10.9,1,1,2
01,02,2019,C,Conservative People's Party,29027,9.4,1,0,1
01,02,2019,F,Socialist People's Party,28940,9.3,1,0,1
01,02,2019,O,Danish People's Party,25413,8.2,1,0,1
01,02,2019,&Oslash;,Unity List - Red-Green Alliance,22392,7.2,1,0,1
01,02,2019,&Aring;,The Alternative,9545,3.1,0,1,1
01,02,2019,I,Liberal Alliance,7928,2.6,0,0,0
01,02,2019,D,The New Right,7136,2.3,0,0,0
01,02,2019,P,Hard Line,5898,1.9,0,0,0
01,02,2019,K,Christian Democrats,2918,0.9,0,0,0
01,02,2019,E,Klaus Risk&aelig;r Pedersen,2482,0.8,0,0,0
01,02,2019,,Independent Candidates,880,0.3,0,0,0
01,03,2019,,Registered Electors,335601,,,,
01,03,2019,,Voters,292178,87.1,,,
01,03,2019,,Blank or Invalid Ballots,2558,0.9,,,
01,03,2019,,Valid Votes,289620,99.1,,,
01,03,2019,V,Liberal Party of Denmark (Venstre),67779,23.4,3,0,3
01,03,2019,A,Social Democratic Party,61819,21.3,3,0,3
01,03,2019,B,Danish Social-Liberal Party (Radikale Venstre),32433,11.2,1,1,2
01,03,2019,C,Conservative People's Party,32303,11.2,1,1,2
01,03,2019,O,Danish People's Party,21737,7.5,1,0,1
01,03,2019,F,Socialist People's Party,19960,6.9,1,0,1
01,03,2019,&Oslash;,Unity List - Red-Green Alliance,16239,5.6,0,1,1
01,03,2019,D,The New Right,9444,3.3,0,1,1
01,03,2019,I,Liberal Alliance,9584,3.3,0,0,0
01,03,2019,&Aring;,The Alternative,7782,2.7,0,0,0
01,03,2019,P,Hard Line,4248,1.5,0,0,0
01,03,2019,K,Christian Democrats,3253,1.1,0,0,0
01,03,2019,E,Klaus Risk&aelig;r Pedersen,2757,1.0,0,0,0
01,03,2019,,Independent Candidates,282,0.1,0,0,0
01,04,2019,,Registered Electors,31214,,,,
01,04,2019,,Voters,25535,81.8,,,
01,04,2019,,Blank or Invalid Ballots,264,1.0,,,
01,04,2019,,Valid Votes,25271,99.0,,,
01,04,2019,A,Social Democratic Party,8708,34.5,1,0,1
01,04,2019,V,Liberal Party of Denmark (Venstre),6307,25.0,1,0,1
01,04,2019,O,Danish People's Party,2601,10.3,0,0,0
01,04,2019,&Oslash;,Unity List - Red-Green Alliance,2042,8.1,0,0,0
01,04,2019,F,Socialist People's Party,1103,4.4,0,0,0
01,04,2019,K,Christian Democrats,1029,4.1,0,0,0
01,04,2019,&Aring;,The Alternative,829,3.3,0,0,0
01,04,2019,B,Danish Social-Liberal Party (Radikale Venstre),825,3.3,0,0,0
01,04,2019,P,Hard Line,480,1.9,0,0,0
01,04,2019,C,Conservative People's Party,454,1.8,0,0,0
01,04,2019,D,The New Right,425,1.7,0,0,0
01,04,2019,I,Liberal Alliance,248,1.0,0,0,0
01,04,2019,E,Klaus Risk&aelig;r Pedersen,220,0.9,0,0,0
02,,2019,,Registered Electors,1531340,,,,
02,,2019,,Voters,1283199,83.8,,,
02,,2019,,Blank or Invalid Ballots,15202,1.2,,,
02,,2019,,Valid Votes,1267997,98.8,,,
02,,2019,A,Social Democratic Party,355117,28.0,17,2,19
02,,2019,V,Liberal Party of Denmark (Venstre),323311,25.5,15,2,17
02,,2019,O,Danish People's Party,138731,10.9,6,2,8
02,,2019,F,Socialist People's Party,89356,7.0,4,1,5
02,,2019,B,Danish Social-Liberal Party (Radikale Venstre),78675,6.2,3,1,4
02,,2019,C,Conservative People's Party,71673,5.7,3,1,4
02,,2019,&Oslash;,Unity List - Red-Green Alliance,66027,5.2,2,2,4
02,,2019,D,The New Right,37024,2.9,0,2,2
02,,2019,&Aring;,The Alternative,27055,2.1,0,1,1
02,,2019,I,Liberal Alliance,24447,1.9,0,1,1
02,,2019,P,Hard Line,27897,2.2,0,0,0
02,,2019,K,Christian Democrats,17161,1.4,0,0,0
02,,2019,E,Klaus Risk&aelig;r Pedersen,11075,0.9,0,0,0
02,,2019,,Independent Candidates,448,0.0,0,0,0
02,05,2019,,Registered Electors,628910,,,,
02,05,2019,,Voters,526382,83.7,,,
02,05,2019,,Blank or Invalid Ballots,5693,1.1,,,
02,05,2019,,Valid Votes,520689,98.9,,,
02,05,2019,A,Social Democratic Party,147071,28.2,7,1,8
02,05,2019,V,Liberal Party of Denmark (Venstre),126395,24.3,6,1,7
02,05,2019,O,Danish People's Party,56631,10.9,2,1,3
02,05,2019,F,Socialist People's Party,45960,8.8,2,1,3
02,05,2019,C,Conservative People's Party,30424,5.8,1,1,2
02,05,2019,B,Danish Social-Liberal Party (Radikale Venstre),30327,5.8,1,1,2
02,05,2019,&Oslash;,Unity List - Red-Green Alliance,27229,5.2,1,1,2
02,05,2019,D,The New Right,13331,2.6,0,1,1
02,05,2019,&Aring;,The Alternative,10294,2.0,0,1,1
02,05,2019,P,Hard Line,14085,2.7,0,0,0
02,05,2019,I,Liberal Alliance,9285,1.8,0,0,0
02,05,2019,E,Klaus Risk&aelig;r Pedersen,5323,1.0,0,0,0
02,05,2019,K,Christian Democrats,4171,0.8,0,0,0
02,05,2019,,Independent Candidates,163,0.0,0,0,0
02,06,2019,,Registered Electors,374322,,,,
02,06,2019,,Voters,316557,84.6,,,
02,06,2019,,Blank or Invalid Ballots,4042,1.3,,,
02,06,2019,,Valid Votes,312515,98.7,,,
02,06,2019,A,Social Democratic Party,94392,30.2,4,1,5
02,06,2019,V,Liberal Party of Denmark (Venstre),73023,23.4,3,1,4
02,06,2019,O,Danish People's Party,27716,8.9,1,1,2
02,06,2019,B,Danish Social-Liberal Party (Radikale Venstre),22801,7.3,1,0,1
02,06,2019,&Oslash;,Unity List - Red-Green Alliance,21154,6.8,1,0,1
02,06,2019,F,Socialist People's Party,20954,6.7,1,0,1
02,06,2019,C,Conservative People's Party,19305,6.2,1,0,1
02,06,2019,&Aring;,The Alternative,9494,3.0,0,0,0
02,06,2019,P,Hard Line,5925,1.9,0,0,0
02,06,2019,D,The New Right,5877,1.9,0,0,0
02,06,2019,I,Liberal Alliance,5862,1.9,0,0,0
02,06,2019,K,Christian Democrats,3477,1.1,0,0,0
02,06,2019,E,Klaus Risk&aelig;r Pedersen,2535,0.8,0,0,0
02,07,2019,,Registered Electors,528108,,,,
02,07,2019,,Voters,440260,83.4,,,
02,07,2019,,Blank or Invalid Ballots,5467,1.2,,,
02,07,2019,,Valid Votes,434793,98.8,,,
02,07,2019,V,Liberal Party of Denmark (Venstre),123893,28.5,6,0,6
02,07,2019,A,Social Democratic Party,113654,26.1,6,0,6
02,07,2019,O,Danish People's Party,54384,12.5,3,0,3
02,07,2019,B,Danish Social-Liberal Party (Radikale Venstre),25547,5.9,1,0,1
02,07,2019,F,Socialist People's Party,22442,5.2,1,0,1
02,07,2019,C,Conservative People's Party,21944,5.0,1,0,1
02,07,2019,D,The New Right,17816,4.1,0,1,1
02,07,2019,&Oslash;,Unity List - Red-Green Alliance,17644,4.1,0,1,1
02,07,2019,I,Liberal Alliance,9300,2.1,0,1,1
02,07,2019,K,Christian Democrats,9513,2.2,0,0,0
02,07,2019,P,Hard Line,7887,1.8,0,0,0
02,07,2019,&Aring;,The Alternative,7267,1.7,0,0,0
02,07,2019,E,Klaus Risk&aelig;r Pedersen,3217,0.7,0,0,0
02,07,2019,,Independent Candidates,285,0.1,0,0,0
03,,2019,,Registered Electors,1412665,,,,
03,,2019,,Voters,1197979,84.8,,,
03,,2019,,Blank or Invalid Ballots,12198,1.0,,,
03,,2019,,Valid Votes,1185781,99.0,,,
03,,2019,A,Social Democratic Party,331787,28.0,16,2,18
03,,2019,V,Liberal Party of Denmark (Venstre),307100,25.9,15,1,16
03,,2019,O,Danish People's Party,100727,8.5,3,2,5
03,,2019,B,Danish Social-Liberal Party (Radikale Venstre),84828,7.2,4,1,5
03,,2019,F,Socialist People's Party,80489,6.8,4,0,4
03,,2019,C,Conservative People's Party,76352,6.4,3,1,4
03,,2019,&Oslash;,Unity List - Red-Green Alliance,62203,5.2,1,2,3
03,,2019,&Aring;,The Alternative,29734,2.5,0,2,2
03,,2019,I,Liberal Alliance,28403,2.4,0,2,2
03,,2019,D,The New Right,22711,1.9,0,1,1
03,,2019,K,Christian Democrats,33346,2.8,0,0,0
03,,2019,P,Hard Line,18869,1.6,0,0,0
03,,2019,E,Klaus Risk&aelig;r Pedersen,8694,0.7,0,0,0
