Region,Year,Party,Votes,VotesPercentage,TotalSeats
AT,2002,Social Democratic Party of Austria (SPO),1792499.0,36.5,69.0
AT,2002,The Greens - The Green Alternative (GRUNE),464980.0,9.5,17.0
AT,2002,Communist Party of Austria (KPO),27568.0,0.6,0.0
AT,2002,Austrian People's Party (OVP),2076833.0,42.3,79.0
AT,2002,Freedom Party of Austria (FPO),491328.0,10.0,18.0
AT,2002,Liberal Forum (LIF),48083.0,1.0,0.0
AT,2002,Others,8354.0,0.2,0.0
