Region,Year,Party,Votes,VotesPercentage,TotalSeats
PL,2011,Law and Justice (PiS),4295016.0,29.9,157.0
PL,2011,Polish Peasant Party (PSL),1201628.0,8.4,28.0
PL,2011,German Minority,28014.0,0.2,1.0
PL,2011,Others,275886.0,1.9,0.0
PL,2011,Civic Platform (PO),5629773.0,39.2,207.0
PL,2011,Palikot's Movement (RP),1439490.0,10.0,40.0
PL,2011,Democratic Left Alliance (SLD),1184303.0,8.2,27.0
PL,2011,Poland Comes First (PJN),315393.0,2.2,0.0
