CZ,2013,Registered Electors,8424227,,
CZ,2013,Envelopes Issued,5010944,59.5,
CZ,2013,Envelopes Submitted,5007212,,
CZ,2013,Valid Votes,4969984,99.3,
CZ,2013,Czech Social Democratic Party (&#268;SSD),1016829,20.5,50
CZ,2013,Action of Dissatisfied Citizens (ANO 2011),927240,18.7,47
CZ,2013,Communist Party of Bohemia and Moravia (KS&#268;M),741044,14.9,33
CZ,2013,Tradition Responsibility Prosperity 09 (TOP 09),596357,12.0,26
CZ,2013,Civic Democratic Party (ODS),384174,7.7,16
CZ,2013,Dawn of Direct Democracy (UPD),342339,6.9,14
CZ,2013,Christian and Democratic Union - Czechoslovak People's Party (KDU-&#268;SL),336970,6.8,14
CZ,2013,Green Party (SZ),159025,3.2,0
CZ,2013,Czech Pirate Party (&#268;PS),132417,2.7,0
CZ,2013,Free Citizens Party (SSO),122564,2.5,0
CZ,2013,Party of Citizens' Rights - Zemanovci (SPOZ),75113,1.5,0
CZ,2013,Others,135912,2.7,0
PR,2013,Registered Electors,921819,,
PR,2013,Envelopes Issued,591245,64.1,
PR,2013,Envelopes Submitted,590667,,
PR,2013,Valid Votes,586509,99.3,
PR,2013,Tradition Responsibility Prosperity 09 (TOP 09),135100,23.0,7
PR,2013,Action of Dissatisfied Citizens (ANO 2011),96564,16.5,5
PR,2013,Czech Social Democratic Party (&#268;SSD),82668,14.1,4
PR,2013,Civic Democratic Party (ODS),70378,12.0,4
PR,2013,Communist Party of Bohemia and Moravia (KS&#268;M),49975,8.5,2
PR,2013,Christian and Democratic Union - Czechoslovak People's Party (KDU-&#268;SL),32051,5.5,1
PR,2013,Dawn of Direct Democracy (UPD),18758,3.2,1
PR,2013,Green Party (SZ),37888,6.5,0
PR,2013,Free Citizens Party (SSO),21915,3.7,0
PR,2013,Czech Pirate Party (&#268;PS),21327,3.6,0
PR,2013,Party of Citizens' Rights - Zemanovci (SPOZ),5427,0.9,0
PR,2013,Others,14458,2.5,0
ST,2013,Registered Electors,1029440,,
ST,2013,Envelopes Issued,632761,61.5,
ST,2013,Envelopes Submitted,632375,,
ST,2013,Valid Votes,627492,99.2,
ST,2013,Action of Dissatisfied Citizens (ANO 2011),125984,20.1,6
ST,2013,Czech Social Democratic Party (&#268;SSD),115756,18.4,6
ST,2013,Tradition Responsibility Prosperity 09 (TOP 09),91926,14.6,4
ST,2013,Communist Party of Bohemia and Moravia (KS&#268;M),90478,14.4,4
ST,2013,Civic Democratic Party (ODS),55594,8.9,2
ST,2013,Dawn of Direct Democracy (UPD),39714,6.3,2
ST,2013,Christian and Democratic Union - Czechoslovak People's Party (KDU-&#268;SL),25473,4.1,1
ST,2013,Green Party (SZ),23246,3.7,0
ST,2013,Czech Pirate Party (&#268;PS),17369,2.8,0
ST,2013,Free Citizens Party (SSO),16880,2.7,0
ST,2013,Party of Citizens' Rights - Zemanovci (SPOZ),6881,1.1,0
