10,2007,People's Union of Estonia,1624,3.7,0
10,2007,Estonian Christian Democrats,544,1.2,0
10,2007,Constitutional Party,227,0.5,0
10,2007,Others,172,0.4,0
11,2007,Registered Electors,80888,,
11,2007,Voters,47434,58.6,
11,2007,Valid Votes,46893,98.9,
11,2007,Estonian Reform Party,11629,24.8,2
11,2007,Estonian Center Party,10310,22.0,2
11,2007,Social Democratic Party,8360,17.8,1
11,2007,Pro Patria and Res Publica Union,6650,14.2,1
11,2007,People's Union of Estonia,6523,13.9,1
11,2007,Estonian Greens,2439,5.2,0
11,2007,Estonian Christian Democrats,683,1.5,0
11,2007,Constitutional Party,106,0.2,0
11,2007,Others,193,0.4,0
12,2007,Registered Electors,69306,,
12,2007,Voters,39971,57.7,
12,2007,Valid Votes,39603,99.1,
12,2007,Estonian Reform Party,11003,27.8,2
12,2007,Estonian Center Party,8823,22.3,2
12,2007,Pro Patria and Res Publica Union,7854,19.8,1
12,2007,Social Democratic Party,4285,10.8,1
12,2007,People's Union of Estonia,3271,8.3,0
12,2007,Estonian Greens,3232,8.2,0
12,2007,Estonian Christian Democrats,544,1.4,0
12,2007,Constitutional Party,135,0.3,0
12,2007,Others,456,1.2,0
