03,12,2001,Q,Christian People's Party,3510,2.5,0,0,0
03,12,2001,D,Center Democrats,1593,1.1,0,0,0
03,12,2001,&Oslash;,Unity List - Red-Green Alliance,1485,1.0,0,0,0
03,12,2001,Z,Progress Party,885,0.6,0,0,0
03,13,2001,,Registered Electors,260941,,,,
03,13,2001,,Voters,228233,87.5,,,
03,13,2001,,Blank or Invalid Ballots,2459,1.1,,,
03,13,2001,,Valid Votes,225774,98.9,,,
03,13,2001,V,Liberal Party of Denmark (Venstre),78327,34.7,4,0,4
03,13,2001,A,Social Democratic Party,62099,27.5,3,0,3
03,13,2001,O,Danish People's Party,31043,13.7,1,1,2
03,13,2001,C,Conservative People's Party,17793,7.9,1,0,1
03,13,2001,F,Socialist People's Party,13381,5.9,0,1,1
03,13,2001,B,Danish Social-Liberal Party (Radikale Venstre),9036,4.0,0,1,1
03,13,2001,Q,Christian People's Party,6396,2.8,0,0,0
03,13,2001,D,Center Democrats,3342,1.5,0,0,0
03,13,2001,&Oslash;,Unity List - Red-Green Alliance,2888,1.3,0,0,0
03,13,2001,Z,Progress Party,1347,0.6,0,0,0
03,13,2001,,Independent Candidates,122,0.1,0,0,0
03,14,2001,,Registered Electors,201869,,,,
03,14,2001,,Voters,178793,88.6,,,
03,14,2001,,Blank or Invalid Ballots,1695,0.9,,,
03,14,2001,,Valid Votes,177098,99.1,,,
03,14,2001,V,Liberal Party of Denmark (Venstre),74389,42.0,4,0,4
03,14,2001,A,Social Democratic Party,42872,24.2,2,0,2
03,14,2001,O,Danish People's Party,20270,11.4,1,0,1
03,14,2001,Q,Christian People's Party,10913,6.2,0,1,1
03,14,2001,C,Conservative People's Party,10811,6.1,0,1,1
03,14,2001,F,Socialist People's Party,7193,4.1,0,1,1
03,14,2001,B,Danish Social-Liberal Party (Radikale Venstre),6049,3.4,0,0,0
03,14,2001,D,Center Democrats,2206,1.2,0,0,0
03,14,2001,Z,Progress Party,1200,0.7,0,0,0
03,14,2001,&Oslash;,Unity List - Red-Green Alliance,1195,0.7,0,0,0
03,15,2001,,Registered Electors,480622,,,,
03,15,2001,,Voters,423029,88.0,,,
03,15,2001,,Blank or Invalid Ballots,3738,0.9,,,
03,15,2001,,Valid Votes,419291,99.1,,,
03,15,2001,A,Social Democratic Party,133460,31.8,6,1,7
03,15,2001,V,Liberal Party of Denmark (Venstre),128174,30.6,5,2,7
03,15,2001,O,Danish People's Party,43761,10.4,2,1,3
03,15,2001,F,Socialist People's Party,26399,6.3,1,1,2
03,15,2001,C,Conservative People's Party,33087,7.9,1,0,1
03,15,2001,B,Danish Social-Liberal Party (Radikale Venstre),22709,5.4,1,0,1
03,15,2001,&Oslash;,Unity List - Red-Green Alliance,11055,2.6,0,1,1
03,15,2001,Q,Christian People's Party,10468,2.5,0,1,1
03,15,2001,D,Center Democrats,7743,1.8,0,0,0
03,15,2001,Z,Progress Party,2232,0.5,0,0,0
03,15,2001,,Independent Candidates,203,0.0,0,0,0
03,16,2001,,Registered Electors,174558,,,,
03,16,2001,,Voters,153093,87.7,,,
03,16,2001,,Blank or Invalid Ballots,1796,1.2,,,
03,16,2001,,Valid Votes,151297,98.8,,,
03,16,2001,V,Liberal Party of Denmark (Venstre),56187,37.1,3,0,3
03,16,2001,A,Social Democratic Party,44727,29.6,2,0,2
03,16,2001,O,Danish People's Party,17210,11.4,1,0,1
03,16,2001,C,Conservative People's Party,11003,7.3,0,1,1
03,16,2001,B,Danish Social-Liberal Party (Radikale Venstre),5985,4.0,0,0,0
03,16,2001,F,Socialist People's Party,5827,3.9,0,0,0
03,16,2001,Q,Christian People's Party,4638,3.1,0,0,0
03,16,2001,Z,Progress Party,2287,1.5,0,0,0
03,16,2001,D,Center Democrats,1819,1.2,0,0,0
03,16,2001,&Oslash;,Unity List - Red-Green Alliance,1614,1.1,0,0,0
03,17,2001,,Registered Electors,374270,,,,
03,17,2001,,Voters,321108,85.8,,,
03,17,2001,,Blank or Invalid Ballots,3258,1.0,,,
03,17,2001,,Valid Votes,317850,99.0,,,
03,17,2001,V,Liberal Party of Denmark (Venstre),100763,31.7,5,1,6
03,17,2001,A,Social Democratic Party,99977,31.5,5,0,5
03,17,2001,O,Danish People's Party,34872,11.0,2,0,2
03,17,2001,C,Conservative People's Party,31557,9.9,1,0,1
03,17,2001,F,Socialist People's Party,14653,4.6,0,1,1
03,17,2001,B,Danish Social-Liberal Party (Radikale Venstre),13501,4.2,0,1,1
03,17,2001,Q,Christian People's Party,8621,2.7,0,1,1
03,17,2001,&Oslash;,Unity List - Red-Green Alliance,6380,2.0,0,0,0
03,17,2001,D,Center Democrats,5653,1.8,0,0,0
03,17,2001,Z,Progress Party,1873,0.6,0,0,0
