SG,2007,Social Democratic Party of Switzerland (SPS),20216,14.7,2
SG,2007,Free Democratic Party (FDP),18706,13.6,1
SG,2007,The Greens - Green Party of Switzerland (GPS),8714,6.4,1
SG,2007,Green Liberal Party (GLP),4299,3.1,0
SG,2007,Evangelical People's Party (EVP),2795,2.0,0
SG,2007,Federal Democratic Union (EDU),1354,1.0,0
SG,2007,Swiss Democrats (SD),911,0.7,0
SG,2007,Others,1669,1.2,0
GR,2007,Registered Electors,132200,,
GR,2007,Voters,55331,41.9,
GR,2007,Blank and Invalid Ballots,1846,,
GR,2007,Valid Votes,53485,,
GR,2007,Swiss People's Party (SVP),18407,34.7,2
GR,2007,Social Democratic Party of Switzerland (SPS),12566,23.7,1
GR,2007,Christian Democratic People's Party (CVP),10782,20.3,1
GR,2007,Free Democratic Party (FDP),10152,19.1,1
GR,2007,Federal Democratic Union (EDU),827,1.6,0
GR,2007,Others,305,0.6,0
AG,2007,Registered Electors,380189,,
AG,2007,Voters,182295,47.9,
AG,2007,Blank and Invalid Ballots,5918,,
AG,2007,Valid Votes,176377,,
AG,2007,Swiss People's Party (SVP),62853,36.2,6
AG,2007,Social Democratic Party of Switzerland (SPS),31008,17.9,3
AG,2007,Christian Democratic People's Party (CVP),23461,13.5,3
AG,2007,Free Democratic Party (FDP),23624,13.6,2
AG,2007,The Greens - Green Party of Switzerland (GPS),14090,8.1,1
AG,2007,Evangelical People's Party (EVP),7380,4.2,0
AG,2007,Federal Democratic Union (EDU),2015,1.2,0
AG,2007,Swiss Democrats (SD),1152,0.7,0
AG,2007,Others,8096,4.7,0
TG,2007,Registered Electors,153214,,
TG,2007,Voters,71849,46.9,
TG,2007,Blank and Invalid Ballots,1909,,
TG,2007,Valid Votes,69940,,
TG,2007,Swiss People's Party (SVP),29506,42.3,3
TG,2007,Christian Democratic People's Party (CVP),10587,15.2,1
TG,2007,Free Democratic Party (FDP),8429,12.1,1
TG,2007,Social Democratic Party of Switzerland (SPS),8138,11.7,1
TG,2007,The Greens - Green Party of Switzerland (GPS),7129,10.2,0
TG,2007,Evangelical People's Party (EVP),1973,2.8,0
TG,2007,Federal Democratic Union (EDU),1829,2.6,0
TG,2007,Swiss Democrats (SD),1327,1.9,0
TG,2007,Others,760,1.1,0
TI,2007,Registered Electors,205754,,
TI,2007,Voters,97428,47.4,
TI,2007,Blank and Invalid Ballots,1579,,
TI,2007,Valid Votes,95849,,
TI,2007,Radical Liberal Party (PLR),26079,28.1,3
TI,2007,Popular Democratic Party (PPD),22382,24.1,2
TI,2007,Socialist Party of Switzerland (PSS),16797,18.1,2
TI,2007,Ticino League (Lega),13031,14.0,1
TI,2007,Democratic Center Union (UDC),8113,8.7,0
TI,2007,The Greens - Green Party of Switzerland (PES),4457,4.8,0
TI,2007,Swiss Labour Party (PdL),1176,1.3,0
TI,2007,Others,725,0.8,0
VD,2007,Registered Electors,389191,,
VD,2007,Voters,172500,44.3,
VD,2007,Blank and Invalid Ballots,2055,,
VD,2007,Valid Votes,170445,,
VD,2007,Democratic Center Union (UDC),37045,22.4,5
VD,2007,Socialist Party of Switzerland (PSS),36376,22.0,4
VD,2007,Radical Democratic Party (PRD),24082,14.6,3
VD,2007,The Greens - Green Party of Switzerland (PES),23595,14.3,3
VD,2007,Liberal Party of Switzerland (PLS),13353,8.1,1
VD,2007,Christian Democratic Party (PDC),9271,5.6,1
VD,2007,Popular Workers' Party (PST),7779,4.7,1
VD,2007,Solidarities (Sol.),3486,2.1,0
VD,2007,Federal Democratic Union (UDF),2080,1.3,0
VD,2007,Swiss Evangelical Party (PEV),1799,1.1,0
VD,2007,Swiss Democrats (DS),412,0.2,0
VD,2007,Others,6065,3.7,0
VS,2007,Registered Electors,196984,,
VS,2007,Voters,117833,59.8,
VS,2007,Blank and Invalid Ballots,4709,,
VS,2007,Valid Votes,113124,,
VS,2007,Christian Democratic Party (PDC),50062,44.9,4
VS,2007,Democratic Center Union (UDC),18473,16.6,1
VS,2007,Radical Democratic Party (PRD),17804,16.0,1
VS,2007,Socialist Party of Switzerland (PSS),16374,14.7,1
VS,2007,The Greens - Green Party of Switzerland (PES),4382,3.9,0
VS,2007,Christian Social Party (PCS),1276,1.1,0
VS,2007,Liberal Party of Switzerland (PLS),1122,1.0,0
VS,2007,Others,1968,1.8,0
NE,2007,Registered Electors,107147,,
NE,2007,Voters,53816,50.2,
NE,2007,Blank and Invalid Ballots,545,,
NE,2007,Valid Votes,53271,,
NE,2007,Socialist Party of Switzerland (PSS),13519,25.9,1
NE,2007,Democratic Center Union (UDC),12089,23.2,1
NE,2007,Liberal Party of Switzerland (PLS),6894,13.2,1
NE,2007,Radical Democratic Party (PRD),6625,12.7,1
NE,2007,The Greens - Green Party of Switzerland (PES),4896,9.4,1
NE,2007,Popular Workers' Party (PST),4783,9.2,0
NE,2007,Christian Democratic Party (PDC),1746,3.3,0
NE,2007,Swiss Evangelical Party (PEV),642,1.2,0
NE,2007,Others,963,1.8,0
GE,2007,Registered Electors,232572,,
GE,2007,Voters,108637,46.7,
GE,2007,Blank and Invalid Ballots,1313,,
GE,2007,Valid Votes,107324,,
GE,2007,Socialist Party of Switzerland (PSS),20230,19.1,3
GE,2007,Democratic Center Union (UDC),22295,21.1,2
GE,2007,The Greens - Green Party of Switzerland (PES),17340,16.4,2
GE,2007,Liberal Party of Switzerland (PLS),15648,14.8,2
GE,2007,Christian Democratic Party (PDC),10272,9.7,1
GE,2007,Radical Democratic Party (PRD),8202,7.7,1
GE,2007,Solidarities (Sol.),5184,4.9,0
GE,2007,Swiss Labour Party (PST),1972,1.9,0
GE,2007,Swiss Evangelical Party (PEV),1264,1.2,0
GE,2007,Others,3439,3.2,0
JU,2007,Registered Electors,49571,,
JU,2007,Voters,21833,44.0,
JU,2007,Blank and Invalid Ballots,336,,
JU,2007,Valid Votes,21497,,
JU,2007,Socialist Party of Switzerland (PSS),7902,36.9,1
JU,2007,Democratic Center Union (UDC),2928,13.7,1
JU,2007,Christian Democratic Party (PDC),5348,25.0,0
JU,2007,Radical Liberal Party (PLR),2857,13.4,0
JU,2007,Christian Social Party (PCS),2364,11.0,0
