,2019,Registered Electors,4510040,,
,2019,Voters,3097515,68.7,
,2019,Invalid Ballots,19023,0.6,
,2019,Valid Votes,3078492,99.4,
,2019,Social Democratic Party of Finland,545544,17.7,40
,2019,Finns Party,538731,17.5,39
,2019,National Coalition Party,523446,17.0,38
,2019,Center Party of Finland,423352,13.8,31
,2019,Green League,353654,11.5,20
,2019,Left Alliance,251254,8.2,16
,2019,Swedish People's Party in Finland,139428,4.5,9
,2019,Christian Democrats in Finland,120039,3.9,5
,2019,Movement Now,69357,2.3,1
,2019,Blue Reform,29959,1.0,0
,2019,Pirate Party of Finland,18991,0.6,0
,2019,Others,64737,2.1,1
01,2019,Registered Electors,540883,,
01,2019,Voters,387577,71.7,
01,2019,Invalid Ballots,3587,0.9,
01,2019,Valid Votes,383990,99.1,
01,2019,Green League,90425,23.5,6
01,2019,National Coalition Party,83663,21.8,6
01,2019,Social Democratic Party of Finland,52018,13.5,3
01,2019,Finns Party,47105,12.3,3
01,2019,Left Alliance,42753,11.1,3
01,2019,Swedish People's Party in Finland,20295,5.3,1
01,2019,Movement Now,13490,3.5,0
01,2019,Center Party of Finland,10996,2.9,0
01,2019,Christian Democrats in Finland,7198,1.9,0
01,2019,Pirate Party of Finland,5766,1.5,0
01,2019,Blue Reform,2053,0.5,0
01,2019,Others,8228,2.1,0
02,2019,Registered Electors,776914,,
02,2019,Voters,548981,70.7,
02,2019,Invalid Ballots,2937,0.5,
02,2019,Valid Votes,546044,99.5,
02,2019,National Coalition Party,114285,20.9,9
02,2019,Social Democratic Party of Finland,96962,17.8,7
02,2019,Finns Party,86777,15.9,6
02,2019,Green League,73495,13.5,5
02,2019,Swedish People's Party in Finland,49531,9.1,3
02,2019,Center Party of Finland,35197,6.4,2
02,2019,Left Alliance,26192,4.8,2
02,2019,Movement Now,24619,4.5,1
02,2019,Christian Democrats in Finland,14928,2.7,1
02,2019,Blue Reform,9515,1.7,0
02,2019,Pirate Party of Finland,4056,0.7,0
02,2019,Others,10487,1.9,0
03,2019,Registered Electors,394180,,
03,2019,Voters,277181,70.3,
03,2019,Invalid Ballots,1263,0.5,
03,2019,Valid Votes,275918,99.5,
03,2019,Finns Party,52714,19.1,4
03,2019,National Coalition Party,52420,19.0,4
03,2019,Social Democratic Party of Finland,49100,17.8,3
03,2019,Left Alliance,35348,12.8,2
03,2019,Center Party of Finland,29747,10.8,2
03,2019,Green League,25233,9.1,1
03,2019,Swedish People's Party in Finland,15234,5.5,1
03,2019,Movement Now,5356,1.9,0
03,2019,Christian Democrats in Finland,5081,1.8,0
03,2019,Blue Reform,1421,0.5,0
03,2019,Pirate Party of Finland,1242,0.5,0
03,2019,Others,3022,1.1,0
04,2019,Registered Electors,181239,,
04,2019,Voters,125523,69.3,
04,2019,Invalid Ballots,695,0.6,
04,2019,Valid Votes,124828,99.4,
04,2019,Social Democratic Party of Finland,31455,25.2,3
04,2019,Finns Party,30135,24.1,2
04,2019,Center Party of Finland,20867,16.7,1
