,2013,Registered Electors,237807,,
,2013,Voters,193822,81.5,
,2013,Invalid Ballots,4827,2.5,
,2013,Valid Votes,188995,97.5,
,2013,Independence Party,50455,26.7,19
,2013,Progressive Party,46173,24.4,19
,2013,Social Democratic Alliance,24294,12.9,9
,2013,Left-Green Movement,20546,10.9,7
,2013,Bright Future,15584,8.2,6
,2013,Pirate Party,9648,5.1,3
,2013,Dawn,5855,3.1,0
,2013,Household's Party,5707,3.0,0
,2013,Iceland Democratic Party,4658,2.5,0
,2013,Right Green People's Party,3262,1.7,0
,2013,Rainbow,2021,1.1,0
,2013,Others,792,0.4,0
01,2013,Registered Electors,21318,,
01,2013,Voters,17825,83.6,
01,2013,Invalid Ballots,470,2.6,
01,2013,Valid Votes,17355,97.4,
01,2013,Progressive Party,6104,35.2,4
01,2013,Independence Party,4282,24.7,2
01,2013,Social Democratic Alliance,2122,12.2,1
01,2013,Left-Green Movement,1470,8.5,1
01,2013,Bright Future,792,4.6,0
01,2013,Rainbow,774,4.5,0
01,2013,Pirate Party,537,3.1,0
01,2013,Dawn,328,1.9,0
01,2013,Iceland Democratic Party,251,1.4,0
01,2013,Right Green People's Party,208,1.2,0
01,2013,Household's Party,161,0.9,0
01,2013,Others,326,1.9,0
02,2013,Registered Electors,29035,,
02,2013,Voters,24227,83.4,
02,2013,Invalid Ballots,620,2.6,
02,2013,Valid Votes,23607,97.4,
02,2013,Progressive Party,8173,34.6,4
02,2013,Independence Party,5327,22.6,2
02,2013,Left-Green Movement,3733,15.8,2
02,2013,Social Democratic Alliance,2505,10.6,1
02,2013,Bright Future,1537,6.5,1
02,2013,Pirate Party,716,3.0,0
02,2013,Dawn,460,1.9,0
02,2013,Iceland Democratic Party,313,1.3,0
02,2013,Rainbow,306,1.3,0
02,2013,Right Green People's Party,296,1.3,0
02,2013,Household's Party,241,1.0,0
03,2013,Registered Electors,33619,,
03,2013,Voters,27531,81.9,
03,2013,Invalid Ballots,655,2.4,
03,2013,Valid Votes,26876,97.6,
03,2013,Progressive Party,9262,34.5,4
03,2013,Independence Party,7594,28.3,4
03,2013,Social Democratic Alliance,2734,10.2,1
03,2013,Left-Green Movement,1581,5.9,0
03,2013,Pirate Party,1268,4.7,0
03,2013,Bright Future,1202,4.5,1
03,2013,Dawn,904,3.4,0
03,2013,Household's Party,786,2.9,0
03,2013,Right Green People's Party,702,2.6,0
03,2013,Iceland Democratic Party,431,1.6,0
03,2013,Rainbow,412,1.5,0
04,2013,Registered Electors,63125,,
04,2013,Voters,52048,82.5,
04,2013,Invalid Ballots,1222,2.3,
04,2013,Valid Votes,50826,97.7,
04,2013,Independence Party,15608,30.7,5
04,2013,Progressive Party,10944,21.5,3
04,2013,Social Democratic Alliance,6932,13.6,2
04,2013,Bright Future,4687,9.2,1
04,2013,Left-Green Movement,3995,7.9,1
04,2013,Pirate Party,2541,5.0,1
04,2013,Dawn,1927,3.8,0
04,2013,Household's Party,1838,3.6,0
04,2013,Iceland Democratic Party,1241,2.4,0
04,2013,Right Green People's Party,925,1.8,0
04,2013,Rainbow,188,0.4,0
05,2013,Registered Electors,45187,,
05,2013,Voters,36228,80.2,
05,2013,Invalid Ballots,929,2.6,
05,2013,Valid Votes,35299,97.4,
05,2013,Independence Party,9464,26.8,3
05,2013,Progressive Party,5931,16.8,2
05,2013,Social Democratic Alliance,5007,14.2,2
05,2013,Left-Green Movement,4279,12.1,1
05,2013,Bright Future,3790,10.7,2
05,2013,Pirate Party,2179,6.2,1
05,2013,Household's Party,1394,3.9,0
05,2013,Dawn,1163,3.3,0
05,2013,Iceland Democratic Party,1025,2.9,0
05,2013,Right Green People's Party,575,1.6,0
05,2013,Rainbow,161,0.5,0
05,2013,Others,331,0.9,0
06,2013,Registered Electors,45523,,
06,2013,Voters,35963,79.0,
06,2013,Invalid Ballots,931,2.6,
06,2013,Valid Votes,35032,97.4,
06,2013,Independence Party,8180,23.4,3
06,2013,Progressive Party,5759,16.4,2
06,2013,Left-Green Movement,5488,15.7,2
06,2013,Social Democratic Alliance,4994,14.3,2
06,2013,Bright Future,3576,10.2,1
06,2013,Pirate Party,2407,6.9,1
06,2013,Iceland Democratic Party,1397,4.0,0
06,2013,Household's Party,1287,3.7,0
06,2013,Dawn,1073,3.1,0
06,2013,Right Green People's Party,556,1.6,0
06,2013,Rainbow,180,0.5,0
06,2013,Others,135,0.4,0
