,2003,Registered Electors,4220951,,
,2003,Voters,2815700,66.7,
,2003,Invalid Ballots,23943,0.9,
,2003,Valid Votes,2791757,99.1,
,2003,Center Party of Finland,689391,24.7,55
,2003,Social Democratic Party of Finland,683223,24.5,53
,2003,National Coalition Party,517904,18.6,40
,2003,Left Alliance,277152,9.9,19
,2003,Green League,223564,8.0,14
,2003,Swedish People's Party in Finland,128824,4.6,8
,2003,Christian Democrats in Finland,148987,5.3,7
,2003,True Finns,43816,1.6,3
,2003,Communist Party of Finland,21079,0.8,0
,2003,Others,57817,2.1,1
01,2003,Registered Electors,477094,,
01,2003,Voters,328147,68.8,
01,2003,Invalid Ballots,2719,0.8,
01,2003,Valid Votes,325428,99.2,
01,2003,Social Democratic Party of Finland,79031,24.3,6
01,2003,National Coalition Party,78019,24.0,6
01,2003,Green League,59775,18.4,4
01,2003,Center Party of Finland,26435,8.1,2
01,2003,Left Alliance,23081,7.1,1
01,2003,Swedish People's Party in Finland,22926,7.0,1
01,2003,True Finns,17342,5.3,1
01,2003,Christian Democrats in Finland,11206,3.4,0
01,2003,Communist Party of Finland,2052,0.6,0
01,2003,Others,5561,1.7,0
02,2003,Registered Electors,658732,,
02,2003,Voters,452783,68.7,
02,2003,Invalid Ballots,4250,0.9,
02,2003,Valid Votes,448533,99.1,
02,2003,Social Democratic Party of Finland,114791,25.6,9
02,2003,National Coalition Party,104734,23.4,8
02,2003,Center Party of Finland,60641,13.5,5
02,2003,Green League,47033,10.5,4
02,2003,Swedish People's Party in Finland,46313,10.3,3
02,2003,Left Alliance,40810,9.1,3
02,2003,True Finns,5263,1.2,1
02,2003,Christian Democrats in Finland,15936,3.6,0
02,2003,Communist Party of Finland,2128,0.5,0
02,2003,Others,10884,2.4,0
03,2003,Registered Electors,365760,,
03,2003,Voters,250364,68.5,
03,2003,Invalid Ballots,1995,0.8,
03,2003,Valid Votes,248369,99.2,
03,2003,National Coalition Party,64823,26.1,5
03,2003,Social Democratic Party of Finland,61367,24.7,4
03,2003,Center Party of Finland,43552,17.5,3
03,2003,Left Alliance,26515,10.7,2
03,2003,Green League,21250,8.6,1
