CZ,2002,Registered Electors,8264484,,
CZ,2002,Envelopes Issued,4793706,58.0,
CZ,2002,Envelopes Submitted,4789145,,
CZ,2002,Valid Votes,4768006,99.6,
CZ,2002,Czech Social Democratic Party (&#268;SSD),1440279,30.2,70
CZ,2002,Civic Democratic Party (ODS),1166975,24.5,58
CZ,2002,Communist Party of Bohemia and Moravia (KS&#268;M),882653,18.5,41
CZ,2002,Coalition of KDU-&#268;SL and US-DEU ,680671,14.3,31
CZ,2002,Association of Independents (SN),132699,2.8,0
CZ,2002,Green Party (SZ),112929,2.4,0
CZ,2002,Republicans of Miroslav Sl&aacute;dek (RMS),46325,1.0,0
CZ,2002,Civic Democratic Alliance (ODA),24278,0.5,0
CZ,2002,Others,281197,5.9,0
PR,2002,Registered Electors,982543,,
PR,2002,Envelopes Issued,589283,60.0,
PR,2002,Envelopes Submitted,588650,,
PR,2002,Valid Votes,586459,99.6,
PR,2002,Civic Democratic Party (ODS),198431,33.8,10
PR,2002,Czech Social Democratic Party (&#268;SSD),151628,25.9,7
PR,2002,Coalition of KDU-&#268;SL and US-DEU ,108316,18.5,5
PR,2002,Communist Party of Bohemia and Moravia (KS&#268;M),65136,11.1,3
PR,2002,Green Party (SZ),14736,2.5,0
PR,2002,Association of Independents (SN),12543,2.1,0
PR,2002,Civic Democratic Alliance (ODA),3182,0.5,0
PR,2002,Republicans of Miroslav Sl&aacute;dek (RMS),2821,0.5,0
PR,2002,Others,29666,5.1,0
ST,2002,Registered Electors,918747,,
ST,2002,Envelopes Issued,540056,58.8,
ST,2002,Envelopes Submitted,539546,,
ST,2002,Valid Votes,537201,99.6,
ST,2002,Czech Social Democratic Party (&#268;SSD),169381,31.5,8
ST,2002,Civic Democratic Party (ODS),144176,26.8,7
ST,2002,Communist Party of Bohemia and Moravia (KS&#268;M),100312,18.7,5
ST,2002,Coalition of KDU-&#268;SL and US-DEU ,63971,11.9,3
ST,2002,Green Party (SZ),12697,2.4,0
ST,2002,Association of Independents (SN),10362,1.9,0
ST,2002,Republicans of Miroslav Sl&aacute;dek (RMS),5201,1.0,0
ST,2002,Civic Democratic Alliance (ODA),2444,0.5,0
ST,2002,Others,28657,5.3,0
JC,2002,Registered Electors,502951,,
JC,2002,Envelopes Issued,292287,58.1,
JC,2002,Envelopes Submitted,292119,,
JC,2002,Valid Votes,290888,99.6,
JC,2002,Czech Social Democratic Party (&#268;SSD),88232,30.3,4
JC,2002,Civic Democratic Party (ODS),75599,26.0,4
JC,2002,Communist Party of Bohemia and Moravia (KS&#268;M),53098,18.3,2
JC,2002,Coalition of KDU-&#268;SL and US-DEU ,35637,12.3,2
JC,2002,Association of Independents (SN),10242,3.5,0
JC,2002,Green Party (SZ),6029,2.1,0
